,X,Y,OBJECTID,CONV_ID,NAME,CITY,STATE,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_DATE,WEBSITE,COMPLEXNM,FORMERNM,YEARCHNG,FIXED_STS,BALLROOM,EXHIBIT,LOBBY,MAIN_FLOOR,OUTDOOR,PRE_FUNCT,MEET_ROOMS
4652,-12488034.4378,5118625.1558,4653,4447,SMALL INDOOR ARENA,TREMONTON,UT,(435) 695-2551,MULTIUSE COMPLEX,OPEN,BOX ELDER,49003,USA,41.7166239821365,-112.18192204114,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.boxeldercounty.org/fairgrounds.htm,2019/11/07 00:00:00+00,2019/11/07 00:00:00+00,http://www.boxeldercounty.org/rental-rates.htm,BOX ELDER COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4653,-12488025.167,5118436.197,4654,4448,BANDSTAND,TREMONTON,UT,(435) 695-2551,MULTIUSE COMPLEX,OPEN,BOX ELDER,49003,USA,41.715356919151,-112.181838760004,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.boxeldercounty.org/fairgrounds.htm,2019/11/07 00:00:00+00,2019/11/07 00:00:00+00,http://www.boxeldercounty.org/rental-rates.htm,BOX ELDER COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,Y,N,N
4654,-12529288.9392,4771757.6329,4655,4397,MILLARD COUNTY FAIRGROUNDS,DELTA,UT,(435) 979-3966,FAIRGROUND,OPEN,MILLARD,49027,USA,39.3487971194371,-112.552517532769,711310,FAIR PROMOTERS WITH FACILITIES,https://millardcounty.com/index.php/events-festivals/millard-county-fair,2019/11/07 00:00:00+00,2019/11/07 00:00:00+00,https://millardcounty.com/index.php/events-festivals/millard-county-fair,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4655,-12427487.2301,4761093.4917,4656,4409,SANPETE COUNTY FAIRGROUNDS,MANTI,UT,(435) 851-7107,FAIRGROUND,OPEN,SANPETE,49039,USA,39.2746775200094,-111.63801721958,711310,FAIR PROMOTERS WITH FACILITIES,https://sanpete.com/pages/fair,2019/11/07 00:00:00+00,2019/11/07 00:00:00+00,https://sanpetecountyfair.net/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4656,-12567482.1198,4610259.3226,4657,4411,BEAVER COUNTY FAIRGROUNDS,MINERSVILLE,UT,(435) 438-7688,FAIRGROUND,OPEN,BEAVER,49001,USA,38.2179398870975,-112.895612711209,711310,FAIR PROMOTERS WITH FACILITIES,http://www.beavercountyfair.com/,2019/11/07 00:00:00+00,2019/11/07 00:00:00+00,http://www.beavercountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4657,-12558750.1967,4557099.4177,4658,4421,IRON COUNTY FAIRGROUNDS,PAROWAN,UT,(435) 477-8380,FAIRGROUND,OPEN,IRON,49021,USA,37.841785222132,-112.817172510923,711310,FAIR PROMOTERS WITH FACILITIES,https://www.ironcountyfair.net/,2019/11/07 00:00:00+00,2019/11/07 00:00:00+00,https://www.ironcountyfair.net/map-directions/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4658,-12338304.4251,4807087.9322,4659,4422,CARBON COUNTY EVENT CENTER AND FAIRGROUNDS,PRICE,UT,(435) 636-3214,MULTIUSE,OPEN,CARBON,49007,USA,39.5937940513476,-110.83687445192,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.carbon.utah.gov/Recreation/Venues/Event-Center,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.carbon.utah.gov/Recreation/Venues/Event-Center,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,N
4659,-12429281.6557,4880746.6243,4660,4437,SPANISH FORK ARENA,SPANISH FORK,UT,(801) 804-4616,MULTIUSE COMPLEX,OPEN,UTAH,49049,USA,40.1018000000001,-111.654136819008,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/index.php,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/available_facilities.php,SPANISH FORK FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,N,Y,N,N
4660,-12429305.4949,4880964.7916,4661,4438,SMALL INDOOR ARENA,SPANISH FORK,UT,(801) 804-4616,MULTIUSE COMPLEX,OPEN,UTAH,49049,USA,40.1032990604338,-111.654350970498,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/index.php,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/available_facilities.php,SPANISH FORK FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,N,N,N,N
4661,-12429213.449,4881015.0054,4662,4439,TRADE SHOW BUILDING,SPANISH FORK,UT,(801) 804-4616,MULTIUSE COMPLEX,OPEN,UTAH,49049,USA,40.1036440822797,-111.653524107799,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/index.php,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.spanishfork.org/departments/parks_and_recreation/tennis_courts_(indoor).php,SPANISH FORK FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,N
4662,-12429179.6767,4880964.7916,4663,4440,PONDEROSA EVENT CENTER,SPANISH FORK,UT,(801) 804-4616,MULTIUSE COMPLEX,OPEN,UTAH,49049,USA,40.1032990604338,-111.65322072652,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/index.php,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.spanishfork.org/departments/parks_and_recreation/ponderosa_event_center_information.php,SPANISH FORK FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,N
4663,-12429223.382,4880897.2631,4664,4441,HIGH CHAPARRAL,SPANISH FORK,UT,(801) 804-4616,MULTIUSE COMPLEX,OPEN,UTAH,49049,USA,40.1028350655378,-111.653613337586,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/index.php,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.spanishfork.org/departments/parks_and_recreation/high_chaparral_information.php,SPANISH FORK FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,Y
4664,-12429143.2557,4880679.963,4665,4442,LARGE INDOOR ARENA,SPANISH FORK,UT,(801) 804-4616,MULTIUSE COMPLEX,OPEN,UTAH,49049,USA,40.1013419537565,-111.652893550632,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/index.php,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.spanishfork.org/departments/parks_and_recreation/fairgrounds/available_facilities.php,SPANISH FORK FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,N,N,N,N
4665,-8028398.7593,5463283.2694,4666,4545,BRADFORD FAIRGROUNDS,BRADFORD,VT,(802) 222-4053,FAIRGROUND,OPEN,ORANGE,50017,USA,43.9860475892202,-72.1203331245408,711310,FAIR PROMOTERS WITH FACILITIES,http://www.bradfordfair.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.bradfordfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4666,-8151789.8277,5479782.5542,4667,4554,ADDISON COUNTY FAIRGROUNDS,VERGENNES,VT,(802) 545-2557,FAIRGROUND,OPEN,ADDISON,50001,USA,44.092594238874,-73.2287739512043,711310,FAIR PROMOTERS WITH FACILITIES,https://addisoncountyfielddays.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://addisoncountyfielddays.com/information/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4667,-8035755.1165,5581100.1229,4668,4543,BARTON FAIRGROUNDS,BARTON,VT,(802) 525-3555,FAIRGROUND,OPEN,ORLEANS,50019,USA,44.7426662490817,-72.186416405676,711310,FAIR PROMOTERS WITH FACILITIES,http://www.orleanscountyfair.net/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.orleanscountyfair.net/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4668,-8084835.0923,5567181.6704,4669,4549,LAMOILLE COUNTY FAIRGROUNDS,JOHNSON,VT,(802) 635-7113,FAIRGROUND,OPEN,LAMOILLE,50015,USA,44.6537911707845,-72.6273093299307,711310,FAIR PROMOTERS WITH FACILITIES,https://www.lamoillefielddays.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.lamoillefielddays.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4669,-8136445.5476,5611196.0459,4670,4548,FRANKLIN COUNTY FAIRGROUNDS,HIGHGATE,VT,(802) 238-4904,FAIRGROUND,OPEN,FRANKLIN,50011,USA,44.9343747651085,-73.0909339384448,711310,FAIR PROMOTERS WITH FACILITIES,https://www.franklincountyfielddays.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.franklincountyfielddays.org/ground-rentals,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4670,-8014321.0469,5550233.4324,4671,4550,CALEDONIA COUNTY FAIRGROUNDS,LYNDONVILLE,VT,(802) 748-4208,FAIRGROUND,OPEN,CALEDONIA,50005,USA,44.5453854726829,-71.9938708827281,711310,FAIR PROMOTERS WITH FACILITIES,http://caledoniacountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://caledoniacountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4671,-8111917.2493,5291646.6588,4672,4555,DEERFIELD VALLEY FAIRGROUNDS,WILMINGTON,VT,(802) 319-0117,FAIRGROUND,OPEN,WINDHAM,50025,USA,42.8663212272357,-72.8705924857903,711310,FAIR PROMOTERS WITH FACILITIES,http://www.dvfair.com/home.html,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.dvfair.com/home.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4672,-8112135.1205,5334266.7481,4673,4544,THE BONDVILLE FAIRGROUNDS,BONDVILLE,VT,(802) 297-2927,FAIRGROUND,OPEN,BENNINGTON,50003,USA,43.1462998120868,-72.8725496554923,711310,FAIR PROMOTERS WITH FACILITIES,https://bondvillefair.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://bondvillefair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4673,-8081620.8866,5278915.8936,4674,4547,GUILFORD FAIRGROUNDS,GUILFORD,VT,(802) 254-2228,FAIRGROUND,OPEN,WINDHAM,50025,USA,42.7824432061247,-72.5984356292774,711310,FAIR PROMOTERS WITH FACILITIES,https://www.guilfordfairvermont.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.guilfordfairvermont.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4674,-8070151.0129,5448438.2694,4675,4553,TUNBRIDGE FAIRGROUNDS,TUNBRIDGE,VT,(802) 889-5555,FAIRGROUND,OPEN,ORANGE,50017,USA,43.89002,-72.4954,711310,FAIR PROMOTERS WITH FACILITIES,https://www.tunbridgeworldsfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.tunbridgeworldsfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4675,-8681180.4914,4485079.8898,4676,4457,AMELIA COUNTY FAIRGROUNDS,AMELIA COURT HOUSE,VA,(804) 561-5515,FAIRGROUND,OPEN,AMELIA,51007,USA,37.3291070757452,-77.9843711959169,711310,FAIR PROMOTERS WITH FACILITIES,http://www.ameliacountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.ameliacountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4676,-8582292.2231,4703070.4279,4677,4459,THOMAS JEFFERSON COMMUNITY CENTER (ARLINGTON COUNTY FAIR),ARLINGTON,VA,(703) 829-7471,MULTIUSE,OPEN,ARLINGTON,51013,USA,38.8700221697021,-77.0960427676603,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://arlingtoncountyfair.us/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://arlingtoncountyfair.us/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,Y,N,N,Y
4677,-8627315.7167,4573795.8527,4678,4517,CAROLINE COUNTY FAIRGROUNDS,RUTHER GLEN,VA,(804) 466-1507,MULTIUSE,OPEN,CAROLINE,51033,USA,37.9601356919152,-77.500495691915,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://carolinefair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://carolinefair.com/site_rental,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4678,-8991543.9995,4403221.5353,4679,4497,CARROLL COUNTY FAIRGROUNDS,HILLSVILLE,VA,(276) 730-3128,FAIRGROUND,OPEN,CARROLL,51035,USA,36.7421142141283,-80.7724140262148,711310,FAIR PROMOTERS WITH FACILITIES,https://carrollcountyvafair.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://carrollcountyvafair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4679,-8626703.939,4493164.6662,4680,4465,CHESTERFIELD COUNTY FAIRGROUNDS,CHESTERFIELD,VA,(804) 768-1555,FAIRGROUND,OPEN,CHESTERFIELD,51041,USA,37.3868351908131,-77.495,711310,FAIR PROMOTERS WITH FACILITIES,http://chesterfieldcountyfair.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://chesterfieldcountyfair.org/wp-content/uploads/sites/21/2016/02/Fairgrounds-Map.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4680,-8682680.9554,4745266.3972,4681,4460,CLARKE COUNTY RURITAN FAIRGROUNDS,BERRYVILLE,VA,(540) 955-3755,FAIRGROUND,OPEN,CLARKE,51043,USA,39.164528866721,-77.9978500939565,711310,FAIR PROMOTERS WITH FACILITIES,https://clarkecountyfair.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://clarkecountyfair.org/rentals/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4681,-8821822.3028,4378463.3899,4682,4511,DANVILLE-PITTSYLVANIA COUNTY FAIRGROUNDS,RINGGOLD,VA,(434) 822-6850,FAIRGROUND,OPEN,PITTSYLVANIA,51143,USA,36.5636852847697,-79.2477780837489,711310,FAIR PROMOTERS WITH FACILITIES,https://www.dpcfairgrounds.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.dpcfairgrounds.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4682,-9160863.329,4469417.063,4683,4495,DICKENSON COUNTY FAIRGROUNDS,HAYSI,VA,(276) 865-4823,FAIRGROUND,OPEN,DICKENSON,51051,USA,37.2171427676604,-82.293435441364,711310,FAIR PROMOTERS WITH FACILITIES,https://dickensonva.org/334/Dickenson-County-Fair-Grounds,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://dickensonva.org/334/Dickenson-County-Fair-Grounds,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4683,-8631112.9016,4462387.9542,4684,4508,DINWIDDIE COUNTY FAIRGROUNDS,PETERSBURG,VA,(804) 862-3174,FAIRGROUND,OPEN,DINWIDDIE,51053,USA,37.1668417028187,-77.5346063844088,711310,FAIR PROMOTERS WITH FACILITIES,http://www.discoverdinwiddie.com/index.aspx?NID=93,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.discoverdinwiddie.com/index.aspx?NID=93,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4684,-8617145.561,4712797.5565,4685,4496,FRYING PAN FARM PARK,HERNDON,VA,(703) 437-9101,MULTIUSE,OPEN,FAIRFAX,51059,USA,38.9380214151491,-77.4091356292773,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.fairfaxcounty.gov/parks/frying-pan-park,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.fairfaxcounty.gov/parks/frying-pan-park/rentals,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4685,-8656795.9604,4678178.5054,4686,4526,FAUQUIER COUNTY FAIRGROUNDS,WARRENTON,VA,(540) 351-6086,FAIRGROUND,OPEN,FAUQUIER,51061,USA,38.695714276766,-77.7653212272357,711310,FAIR PROMOTERS WITH FACILITIES,https://www.fauquierfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.fauquierfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4686,-8731896.0202,4482835.2067,4687,4477,FIVE COUNTY FAIRGROUNDS,FARMVILLE,VA,(434) 392-7002,FAIRGROUND,OPEN,PRINCE EDWARD,51147,USA,37.3130713838303,-78.4399565433243,711310,FAIR PROMOTERS WITH FACILITIES,https://www.fivecountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.fivecountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4687,-8570575.8571,4393345.1187,4688,4466,SOUTHAMPTON COUNTY FAIRGROUNDS,COURTLAND,VA,(757) 562-3765,MULTIUSE,OPEN,SOUTHAMPTON,51175,USA,36.6709856605964,-76.9907928616169,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.franklinsouthamptoncountyfair.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.franklinsouthamptoncountyfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4688,-8889178.5411,4429904.4423,4689,4516,FRANKLIN COUNTY FAIRGROUNDS,ROCKY MOUNT,VA,(540) 483-3030,FAIRGROUND,OPEN,FRANKLIN,51067,USA,36.9339512840741,-79.8528494675789,711310,FAIR PROMOTERS WITH FACILITIES,http://fcagfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://fcagfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4689,-8622135.8667,4618688.6516,4690,4483,FREDERICKSBURG AGRICULTURAL FAIRGROUNDS,FREDERICKSBURG,VA,(540) 373-1294,FAIRGROUND,OPEN,FREDERICKSBURG,51630,USA,38.2774075142097,-77.4539643080848,711310,FAIR PROMOTERS WITH FACILITIES,http://www.fredericksburgfair.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.fredericksburgfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4690,-8858657.9293,4636922.5027,4691,4507,HIGHLAND COUNTY FAIRGROUNDS,MONTEREY,VA,(540) 468-2225,FAIRGROUND,OPEN,HIGHLAND,51091,USA,38.4058780211112,-79.5786781463866,711310,FAIR PROMOTERS WITH FACILITIES,http://www.highlandcountyfairva.com/contact.html,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.highlandcountyfairva.com/contact.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4691,-8543292.1958,4418611.6408,4692,4536,HERITAGE PARK AND JOEL C. BRADSHAW FAIRGROUNDS,WINDSOR,VA,(757) 357-2291,FAIRGROUND,OPEN,ISLE OF WIGHT,51093,USA,36.8528202876697,-76.7456995615357,711310,FAIR PROMOTERS WITH FACILITIES,http://www.co.isle-of-wight.va.us/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://www.co.isle-of-wight.va.us/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4692,-8639045.2346,4740299.7672,4693,4498,LOUDOUN COUNTY FAIRGROUNDS,LEESBURG,VA,(703) 777-3835,MULTIUSE,OPEN,LOUDOUN,51107,USA,39.1299279897924,-77.6058637443451,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://loudouncountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://loudouncountyfair.com/rental.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4693,-8682913.0604,4582932.7692,4694,4503,LOUISA COUNTY FAIRGROUNDS,LOUISA,VA,(540) 223-6517,FAIRGROUND,OPEN,LOUISA,51109,USA,38.0248209140473,-77.9999351281753,711310,FAIR PROMOTERS WITH FACILITIES,http://louisacountyagfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://louisacountyagfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4694,-8712732.3804,4630472.169,4695,4505,MADISON COUNTY FAIRGROUNDS,MADISON,VA,(540) 948-7073,FAIRGROUND,OPEN,MADISON,51113,USA,38.3604568565132,-78.267806637281,711310,FAIR PROMOTERS WITH FACILITIES,https://www.madisoncountyfairva.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.madisoncountyfairva.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4695,-8983319.0715,4456279.2492,4696,4475,NEW RIVER VALLEY FAIRGROUNDS,DUBLIN,VA,(540) 674-1548,FAIRGROUND,OPEN,PULASKI,51155,USA,37.1230999373623,-80.6985282403433,711310,FAIR PROMOTERS WITH FACILITIES,https://nrvfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://nrvfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4696,-8733035.515,4674741.7003,4697,4504,PAGE VALLEY FAIRGROUNDS,LURAY,VA,(540) 843-3247,MULTIUSE,OPEN,PAGE,51139,USA,38.6716142767663,-78.4501927989792,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://pagevalleyfair.org/wp-content/cache/all/index.html,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://pagevalleyfair.org/rental/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4697,-8933745.9613,4388761.1261,4698,4521,STUART ROTARY CLUB (PATRICK COUNTY FAIR),STUART,VA,(276) 692-8629,FAIRGROUND,OPEN,PATRICK,51141,USA,36.6379500313191,-80.253205415149,711310,FAIR PROMOTERS WITH FACILITIES,http://patrickcountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://patrickcountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4698,-8675033.2855,4516396.3178,4699,4509,POWHATAN FAIRGROUNDS,POWHATAN,VA,(804) 598-9808,FAIRGROUND,OPEN,POWHATAN,51145,USA,37.5524700000002,-77.9291499060432,711310,FAIR PROMOTERS WITH FACILITIES,https://powhatanfair.org/the-fair-powhatan-virginia.php,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://powhatanfair.org/the-fair-powhatan-virginia.php,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4699,-8624308.9807,4682393.0532,4700,4506,PRINCE WILLIAM COUNTY FAIRGROUNDS,MANASSAS,VA,(703) 368-0173,MULTIUSE,OPEN,PRINCE WILLIAM,51153,USA,38.7252569817888,-77.4734857232339,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://pwcfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://pwcfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4700,-9086493.1681,4428330.6152,4701,4519,RICH VALLEY FAIRGROUNDS,SALTVILLE,VA,(276) 624-3263,FAIRGROUND,OPEN,SMYTH,51173,USA,36.9226495928546,-81.6253569191508,711310,FAIR PROMOTERS WITH FACILITIES,https://www.saltville.org/rich-valley-fair,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://www.saltville.org/rich-valley-fair,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4701,-8543215.8405,4574371.7054,4702,4535,RICHMOND COUNTY FAIRGROUNDS,WARSAW,VA,(804) 313-9940,FAIRGROUND,OPEN,RICHMOND,51159,USA,37.9642141514908,-76.7450136503885,711310,FAIR PROMOTERS WITH FACILITIES,http://richmondcountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://richmondcountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4702,-8841717.5704,4552676.1454,4703,4502,VIRGINIA HORSE CENTER,LEXINGTON,VA,(504) 464-2950,MULTIUSE,OPEN,ROCKBRIDGE,51163,USA,37.8103995615357,-79.4265003131887,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://vahorsecenter.org/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,http://vahorsecenter.org/facility/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
4703,-8786161.923,4634394.2842,4704,4486,EXHIBIT HALL,HARRISONBURG,VA,(540) 434-0005,MULTIUSE COMPLEX,OPEN,ROCKINGHAM,51165,USA,38.3880785222133,-78.927435441364,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.rockinghamcountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://d38trduahtodj3.cloudfront.net/files.ashx?t=fg&rid=RockinghamCoFair&f=Fairgrounds_Rental_Map.pdf,ROCKINGHAM COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,N
4704,-8786297.0119,4634230.0495,4705,4487,HORTICULTURE BUILDING,HARRISONBURG,VA,(540) 434-0005,MULTIUSE COMPLEX,OPEN,ROCKINGHAM,51165,USA,38.3869221041645,-78.928648966477,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.rockinghamcountyfair.com/,2019/11/08 00:00:00+00,2019/11/08 00:00:00+00,https://d38trduahtodj3.cloudfront.net/files.ashx?t=fg&rid=RockinghamCoFair&f=Fairgrounds_Rental_Map.pdf,ROCKINGHAM COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
